 !  #   ele     A    N    Z       atom mass    error         nucl.bind.E.  error       B/A
  513,   Zn,   69,  39,  30,    68.926550360, 0.000000853,   -601.819768, 0.000795,   -8.722026
  514,   Ga,   69,  38,  31,    68.925573528, 0.000001285,   -601.943333, 0.001197,   -8.723816
  515,   Ge,   69,  37,  32,    68.927964467, 0.000001414,   -598.929652, 0.001317,   -8.680140
  516,   As,   69,  36,  33,    68.932246289, 0.000034352,   -594.154436, 0.031999,   -8.610934
  517,   Se,   69,  35,  34,    68.939414845, 0.000001599,   -586.690052, 0.001489,   -8.502754
  518,   Br,   69,  34,  35,    68.950338410, 0.000045091,   -575.727705, 0.042002,   -8.343880
  519,   Co,   70,  43,  27,    69.950053400, 0.000011800,   -590.356095, 0.010992,   -8.433659
  520,   Ni,   70,  42,  28,    69.936431300, 0.000002301,   -602.259196, 0.002143,   -8.603703
  521,   Cu,   70,  41,  29,    69.932392078, 0.000001161,   -605.235724, 0.001081,   -8.646225
  522,   Zn,   70,  40,  30,    69.925319175, 0.000002058,   -611.037927, 0.001917,   -8.729113
  523,   Ga,   70,  39,  31,    69.926021914, 0.000001289,   -609.596982, 0.001201,   -8.708528
  524,   Ge,   70,  38,  32,    69.924248542, 0.000000880,   -610.462332, 0.000820,   -8.720890
  525,   As,   70,  37,  33,    69.930934642, 0.000001500,   -603.447545, 0.001397,   -8.620679
  526,   Se,   70,  36,  34,    69.933515521, 0.000001700,   -600.256556, 0.001584,   -8.575094
  527,   Br,   70,  35,  35,    69.944792321, 0.000016000,   -588.965172, 0.014904,   -8.413788
  528,   Co,   71,  44,  27,    70.952366923, 0.000499230,   -596.272380, 0.465030,   -8.398203
  529,   Ni,   71,  43,  28,    70.940518962, 0.000002401,   -606.522881, 0.002237,   -8.542576
  530,   Cu,   71,  42,  29,    70.932676831, 0.000001600,   -613.041797, 0.001490,   -8.634392
  531,   Zn,   71,  41,  30,    70.927719578, 0.000002849,   -616.873284, 0.002654,   -8.688356
  532,   Ga,   71,  40,  31,    70.924702554, 0.000000870,   -618.897276, 0.000810,   -8.716863
  533,   Ge,   71,  39,  32,    70.924952120, 0.000000874,   -617.878272, 0.000814,   -8.702511
  534,   As,   71,  38,  33,    70.927113594, 0.000004469,   -615.078147, 0.004163,   -8.663072
  535,   Se,   71,  37,  34,    70.932209431, 0.000003000,   -609.544489, 0.002794,   -8.585134
  536,   Br,   71,  36,  35,    70.939342153, 0.000005799,   -602.113289, 0.005402,   -8.480469
  537,   Kr,   71,  35,  36,    70.950265695, 0.000138238,   -591.150766, 0.128768,   -8.326067
  538,   Ni,   72,  44,  28,    71.941785924, 0.000002401,   -613.414032, 0.002237,   -8.519639
  539,   Cu,   72,  43,  29,    71.935820306, 0.000001500,   -618.184986, 0.001397,   -8.585903
  540,   Zn,   72,  42,  30,    71.926842806, 0.000002300,   -625.761310, 0.002142,   -8.691129
  541,   Ga,   72,  41,  31,    71.926367452, 0.000000878,   -625.417751, 0.000818,   -8.686358
  542,   Ge,   72,  40,  32,    71.922075824, 0.000000081,   -628.628843, 0.000075,   -8.730956
  543,   As,   72,  39,  33,    71.926752291, 0.000004383,   -623.486017, 0.004083,   -8.659528
  544,   Se,   72,  38,  34,    71.927140506, 0.000002100,   -622.337481, 0.001956,   -8.643576
  545,   Br,   72,  37,  35,    71.936594606, 0.000001100,   -612.743931, 0.001025,   -8.510332
  546,   Kr,   72,  36,  36,    71.942092406, 0.000008600,   -606.835455, 0.008011,   -8.428270
  547,   Ni,   73,  45,  28,    72.946206681, 0.000002601,   -617.367441, 0.002423,   -8.457088
  548,   Cu,   73,  44,  29,    72.936674376, 0.000002084,   -625.460743, 0.001941,   -8.567955
  549,   Zn,   73,  43,  30,    72.929582580, 0.000002000,   -631.280545, 0.001863,   -8.647679
  550,   Ga,   73,  42,  31,    72.925174680, 0.000001800,   -634.600129, 0.001677,   -8.693152
  551,   Ge,   73,  41,  32,    72.923458954, 0.000000061,   -635.411783, 0.000057,   -8.704271
  552,   As,   73,  40,  33,    72.923829086, 0.000004136,   -634.280283, 0.003853,   -8.688771
  553,   Se,   73,  39,  34,    72.926754881, 0.000007969,   -630.768006, 0.007423,   -8.640658
  554,   Br,   73,  38,  35,    72.931673441, 0.000007237,   -625.399285, 0.006741,   -8.567113
  555,   Kr,   73,  37,  36,    72.939289193, 0.000007061,   -617.517949, 0.006577,   -8.459150
  556,   Rb,   73,  36,  37,    72.950604506, 0.000043794,   -606.190294, 0.040794,   -8.303977
  557,   Cu,   74,  45,  29,    73.939874860, 0.000006600,   -630.550829, 0.006148,   -8.520957
  558,   Zn,   74,  44,  30,    73.929407260, 0.000002700,   -639.515173, 0.002515,   -8.642097
  559,   Ga,   74,  43,  31,    73.926945725, 0.000003214,   -641.021730, 0.002994,   -8.662456
  560,   Ge,   74,  42,  32,    73.921177760, 0.000000013,   -645.608020, 0.000012,   -8.724433
  561,   As,   74,  41,  33,    73.923928596, 0.000001817,   -642.258908, 0.001693,   -8.679174
  562,   Se,   74,  40,  34,    73.922475933, 0.000000015,   -642.825139, 0.000014,   -8.686826
  563,   Br,   74,  39,  35,    73.929910279, 0.000006264,   -635.112979, 0.005835,   -8.582608
  564,   Kr,   74,  38,  36,    73.933084016, 0.000002161,   -631.369353, 0.002013,   -8.532018
  565,   Rb,   74,  37,  37,    73.944265867, 0.000003249,   -620.166017, 0.003026,   -8.380622
  566,   Cu,   75,  46,  29,    74.941523817, 0.000000770,   -637.086154, 0.000717,   -8.494482
  567,   Zn,   75,  45,  30,    74.932840244, 0.000002100,   -644.388686, 0.001956,   -8.591849
  568,   Ga,   75,  44,  31,    74.926504484, 0.000000720,   -649.504061, 0.000671,   -8.660054
  569,   Ge,   75,  43,  32,    74.922858370, 0.000000055,   -652.113860, 0.000051,   -8.694851
  570,   As,   75,  42,  33,    74.921594562, 0.000000948,   -652.504365, 0.000883,   -8.700058
  571,   Se,   75,  41,  34,    74.922522870, 0.000000078,   -650.852735, 0.000073,   -8.678036
  572,   Br,   75,  40,  35,    74.925810566, 0.000004600,   -647.003155, 0.004285,   -8.626709
  573,   Kr,   75,  39,  36,    74.930945744, 0.000008700,   -641.432459, 0.008104,   -8.552433
  574,   Rb,   75,  38,  37,    74.938573200, 0.000001266,   -633.540020, 0.001179,   -8.447200
  575,   Sr,   75,  37,  38,    74.949952767, 0.000236183,   -622.152310, 0.220003,   -8.295364
  576,   Cu,   76,  47,  29,    75.945268974, 0.000000980,   -641.668880, 0.000913,   -8.443012
  577,   Zn,   76,  46,  30,    75.933114956, 0.000001562,   -652.204112, 0.001455,   -8.581633
  578,   Ga,   76,  45,  31,    75.928827624, 0.000002100,   -655.411388, 0.001956,   -8.623834
  579,   Ge,   76,  44,  32,    75.921402725, 0.000000019,   -661.541102, 0.000018,   -8.704488
  580,   As,   76,  43,  33,    75.922392011, 0.000000951,   -659.832864, 0.000886,   -8.682011
  581,   Se,   76,  42,  34,    75.919213702, 0.000000017,   -662.006524, 0.000016,   -8.710612
  582,   Br,   76,  41,  35,    75.924541574, 0.000010007,   -656.256532, 0.009321,   -8.634954
  583,   Kr,   76,  40,  36,    75.925910743, 0.000004308,   -654.193851, 0.004013,   -8.607814
  584,   Rb,   76,  39,  37,    75.935073031, 0.000001006,   -644.871725, 0.000937,   -8.485154
  585,   Sr,   76,  38,  38,    75.941762760, 0.000037000,   -637.852571, 0.034465,   -8.392797
  586,   Cu,   77,  48,  29,    76.947543599, 0.000001300,   -647.621398, 0.001211,   -8.410668
  587,   Zn,   77,  47,  30,    76.936887197, 0.000002117,   -656.761610, 0.001972,   -8.529372
  588,   Ga,   77,  46,  31,    76.929154299, 0.000002600,   -663.178410, 0.002422,   -8.612707
  589,   Ge,   77,  45,  32,    76.923549843, 0.000000056,   -667.612393, 0.000052,   -8.670291
  590,   As,   77,  44,  33,    76.920647555, 0.000001816,   -669.529133, 0.001692,   -8.695184
  591,   Se,   77,  43,  34,    76.919914150, 0.000000067,   -669.425379, 0.000062,   -8.693836
  592,   Br,   77,  42,  35,    76.921379193, 0.000003017,   -667.273589, 0.002810,   -8.665891
  593,   Kr,   77,  41,  36,    76.924669999, 0.000002100,   -663.420914, 0.001956,   -8.615856
  594,   Rb,   77,  40,  37,    76.930401599, 0.000001400,   -657.294455, 0.001304,   -8.536292
  595,   Sr,   77,  39,  38,    76.937945454, 0.000008500,   -649.479687, 0.007918,   -8.434801
  596,   Cu,   78,  49,  29,    77.951916524, 0.000014312,   -651.619363, 0.013332,   -8.354094
  597,   Zn,   78,  48,  30,    77.938289204, 0.000002086,   -663.526966, 0.001943,   -8.506756
  598,   Ga,   78,  47,  31,    77.931610854, 0.000001127,   -668.961462, 0.001050,   -8.576429
  599,   Ge,   78,  46,  32,    77.922852911, 0.000003795,   -676.332899, 0.003535,   -8.670935
  600,   As,   78,  45,  33,    77.921827771, 0.000010498,   -676.501086, 0.009779,   -8.673091
  601,   Se,   78,  44,  34,    77.917309244, 0.000000191,   -679.923151, 0.000178,   -8.716963
  602,   Br,   78,  43,  35,    77.921145858, 0.000003842,   -675.562257, 0.003579,   -8.661055
  603,   Kr,   78,  42,  36,    77.920366341, 0.000000329,   -675.501065, 0.000306,   -8.660270
  604,   Rb,   78,  41,  37,    77.928141866, 0.000003475,   -667.470701, 0.003237,   -8.557317
  605,   Sr,   78,  40,  38,    77.932179979, 0.000008000,   -662.921511, 0.007452,   -8.498994
  606,   Cu,   79,  50,  29,    78.954473100, 0.000112700,   -657.309245, 0.104979,   -8.320370
  607,   Zn,   79,  49,  30,    78.942638067, 0.000002388,   -667.547344, 0.002224,   -8.449966
  608,   Ga,   79,  48,  31,    78.932851582, 0.000001296,   -675.877049, 0.001207,   -8.555406
  609,   Ge,   79,  47,  32,    78.925359506, 0.000039893,   -682.069338, 0.037160,   -8.633789
  610,   As,   79,  46,  33,    78.920948419, 0.000005716,   -685.391516, 0.005324,   -8.675842
  611,   Se,   79,  45,  34,    78.918499252, 0.000000238,   -686.885984, 0.000222,   -8.694759
  612,   Br,   79,  44,  35,    78.918337574, 0.000001074,   -686.249475, 0.001000,   -8.686702
  613,   Kr,   79,  43,  36,    78.920082919, 0.000003736,   -683.836389, 0.003480,   -8.656157
  614,   Rb,   79,  42,  37,    78.923990095, 0.000002085,   -679.409369, 0.001942,   -8.600119
  615,   Sr,   79,  41,  38,    78.929704692, 0.000007967,   -673.298545, 0.007421,   -8.522766
  616,    Y,   79,  40,  39,    78.937946000, 0.000086000,   -664.833899, 0.080108,   -8.415619
  617,   Zn,   80,  50,  30,    79.944552929, 0.000002774,   -673.834980, 0.002584,   -8.422937
  618,   Ga,   80,  49,  31,    79.936420773, 0.000003103,   -680.623687, 0.002890,   -8.507796
  619,   Ge,   80,  48,  32,    79.925350773, 0.000002205,   -690.148791, 0.002054,   -8.626860
  620,   As,   80,  47,  33,    79.922474440, 0.000003578,   -692.041354, 0.003333,   -8.650517
  621,   Se,   80,  46,  34,    79.916521761, 0.000001016,   -696.799323, 0.000946,   -8.709992
  622,   Br,   80,  45,  35,    79.918529784, 0.000001065,   -694.141751, 0.000992,   -8.676772
  623,   Kr,   80,  44,  36,    79.916377940, 0.000000745,   -695.358873, 0.000694,   -8.691986
  624,   Rb,   80,  43,  37,    79.922516442, 0.000002000,   -688.853386, 0.001863,   -8.610667
  625,   Sr,   80,  42,  38,    79.924517538, 0.000003718,   -686.201666, 0.003463,   -8.577521
  626,    Y,   80,  41,  39,    79.934354750, 0.000006701,   -676.250445, 0.006242,   -8.453131
  627,   Zn,   81,  51,  30,    80.950402617, 0.000005400,   -676.457348, 0.005030,   -8.351325
  628,   Ga,   81,  50,  31,    80.938133841, 0.000003503,   -687.099292, 0.003263,   -8.482707
  629,   Ge,   81,  49,  32,    80.928832941, 0.000002205,   -694.976490, 0.002054,   -8.579957
  630,   As,   81,  48,  33,    80.922132288, 0.000002838,   -700.431385, 0.002644,   -8.647301
  631,   Se,   81,  47,  34,    80.917993019, 0.000001049,   -703.500173, 0.000977,   -8.685187
  632,   Br,   81,  46,  35,    80.916288197, 0.000001049,   -704.301094, 0.000977,   -8.695075
  633,   Kr,   81,  45,  36,    80.916589703, 0.000001152,   -703.232935, 0.001073,   -8.681888
  634,   Rb,   81,  44,  37,    80.918993900, 0.000005265,   -700.205931, 0.004904,   -8.644518
  635,   Sr,   81,  43,  38,    80.923211393, 0.000003358,   -695.489651, 0.003128,   -8.586292
  636,    Y,   81,  42,  39,    80.929454283, 0.000005802,   -688.886519, 0.005405,   -8.504772
  637,   Zr,   81,  41,  40,    80.938245000, 0.000099000,   -679.909894, 0.092218,   -8.393949
  638,   Zn,   82,  52,  30,    81.954574097, 0.000003300,   -680.642957, 0.003074,   -8.300524
  639,   Ga,   82,  51,  31,    81.943176531, 0.000002604,   -690.473374, 0.002426,   -8.420407
  640,   Ge,   82,  50,  32,    81.929774031, 0.000002405,   -702.171189, 0.002240,   -8.563063
  641,   As,   82,  49,  33,    81.924738731, 0.000004003,   -706.074817, 0.003729,   -8.610668
  642,   Se,   82,  48,  34,    81.916699531, 0.000000500,   -712.776368, 0.000466,   -8.692395
  643,   Br,   82,  47,  35,    81.916801752, 0.000001042,   -711.894039, 0.000971,   -8.681635
  644,   Kr,   82,  46,  36,    81.913481154, 0.000000006,   -714.199848, 0.000006,   -8.709754
  645,   Rb,   82,  45,  37,    81.918209023, 0.000003230,   -709.008358, 0.003009,   -8.646443
  646,   Sr,   82,  44,  38,    81.918399845, 0.000006432,   -708.042897, 0.005991,   -8.634669
  647,    Y,   82,  43,  39,    81.926930189, 0.000005902,   -699.309016, 0.005498,   -8.528159
  648,   Zr,   82,  42,  40,    81.931707497, 0.000001700,   -694.070858, 0.001584,   -8.464279
  649,   Ga,   83,  52,  31,    82.947120300, 0.000002804,   -694.871094, 0.002612,   -8.371941
  650,   Ge,   83,  51,  32,    82.934539100, 0.000002604,   -705.803873, 0.002426,   -8.503661
  651,   As,   83,  50,  33,    82.925206900, 0.000003004,   -713.710038, 0.002798,   -8.598916
  652,   Se,   83,  49,  34,    82.919118604, 0.000003259,   -718.594334, 0.003036,   -8.657763
  653,   Br,   83,  48,  35,    82.915175285, 0.000004073,   -721.480401, 0.003794,   -8.692535
  654,   Kr,   83,  47,  36,    82.914126516, 0.000000009,   -721.670015, 0.000008,   -8.694819
  655,   Rb,   83,  46,  37,    82.915114181, 0.000002500,   -719.962503, 0.002329,   -8.674247
  656,   Sr,   83,  45,  38,    82.917554372, 0.000007336,   -716.901768, 0.006833,   -8.637371
  657,    Y,   83,  44,  39,    82.922484026, 0.000020000,   -711.521909, 0.018630,   -8.572553
  658,   Zr,   83,  43,  40,    82.929240926, 0.000006902,   -704.439772, 0.006429,   -8.487226
  659,   Nb,   83,  42,  41,    82.938150000, 0.000174000,   -695.352688, 0.162080,   -8.377743
  660,   Ga,   84,  53,  31,    83.952663000, 0.000032000,   -697.779420, 0.029808,   -8.306898
  661,   Ge,   84,  52,  32,    83.937575090, 0.000003403,   -711.047184, 0.003170,   -8.464847
  662,   As,   84,  51,  33,    83.929303290, 0.000003403,   -717.965593, 0.003170,   -8.547209
  663,   Se,   84,  50,  34,    83.918466761, 0.000002105,   -727.272840, 0.001961,   -8.658010
  664,   Br,   84,  49,  35,    83.916496417, 0.000027622,   -728.321092, 0.025730,   -8.670489
  665,   Kr,   84,  48,  36,    83.911497727, 0.000000004,   -732.190034, 0.000004,   -8.716548
  666,   Rb,   84,  47,  37,    83.914375223, 0.000002355,   -728.722156, 0.002194,   -8.675264
  667,   Sr,   84,  46,  38,    83.913419118, 0.000001334,   -728.825051, 0.001243,   -8.676489
  668,    Y,   84,  45,  39,    83.920671060, 0.000004615,   -721.281994, 0.004299,   -8.586690
  669,   Zr,   84,  44,  40,    83.923325663, 0.000005903,   -718.021123, 0.005499,   -8.547871
  670,   Nb,   84,  43,  41,    83.934305711, 0.000000430,   -707.004939, 0.000401,   -8.416725
  671,   Ga,   85,  54,  31,    84.957333000, 0.000040000,   -701.500661, 0.037260,   -8.252949
  672,   Ge,   85,  53,  32,    84.942969658, 0.000004003,   -714.093494, 0.003729,   -8.401100
  673,   As,   85,  52,  33,    84.932163658, 0.000003304,   -723.372495, 0.003078,   -8.510265
  674,   Se,   85,  51,  34,    84.922260758, 0.000002804,   -731.810072, 0.002612,   -8.609530
  675,   Br,   85,  50,  35,    84.915645758, 0.000003304,   -737.184794, 0.003078,   -8.672762
  676,   Kr,   85,  49,  36,    84.912527260, 0.000002147,   -739.302349, 0.002000,   -8.697675
  677,   Rb,   85,  48,  37,    84.911789736, 0.000000005,   -739.201840, 0.000005,   -8.696492
  678,   Sr,   85,  47,  38,    84.912932041, 0.000003020,   -737.350079, 0.002813,   -8.674707
  679,    Y,   85,  46,  39,    84.916433039, 0.000020360,   -733.301004, 0.018965,   -8.627071
  680,   Zr,   85,  45,  40,    84.921443199, 0.000006902,   -727.845945, 0.006429,   -8.562893
  681,   Nb,   85,  44,  41,    84.928845836, 0.000004400,   -720.162098, 0.004099,   -8.472495
  682,   Mo,   85,  43,  42,    84.938260736, 0.000017000,   -710.603626, 0.015835,   -8.360043
  683,   Ge,   86,  54,  32,    85.946967000, 0.000470000,   -718.441312, 0.437802,   -8.353969
  684,   As,   86,  53,  33,    85.936701532, 0.000003703,   -727.216810, 0.003449,   -8.456009
  685,   Se,   86,  52,  34,    85.924311732, 0.000002705,   -737.970920, 0.002520,   -8.581057
  686,   Br,   86,  51,  35,    85.918805432, 0.000003304,   -742.312895, 0.003078,   -8.631545
  687,   Kr,   86,  50,  36,    85.910610625, 0.000000004,   -749.159001, 0.000004,   -8.711151
  688,   Rb,   86,  49,  37,    85.911167443, 0.000000214,   -747.852820, 0.000199,   -8.695963
  689,   Sr,   86,  48,  38,    85.909260725, 0.000000006,   -748.841206, 0.000005,   -8.707456
  690,    Y,   86,  47,  39,    85.914886095, 0.000015182,   -742.813291, 0.014142,   -8.637364
  691,   Zr,   86,  46,  40,    85.916296814, 0.000003827,   -740.711091, 0.003565,   -8.612920
  692,   Nb,   86,  45,  41,    85.925781536, 0.000005903,   -731.087793, 0.005499,   -8.501021
  693,   Mo,   86,  44,  42,    85.931174092, 0.000003147,   -725.276111, 0.002931,   -8.433443
  694,   As,   87,  54,  33,    86.940291716, 0.000003204,   -731.943893, 0.002985,   -8.413148
  695,   Se,   87,  53,  34,    86.928688616, 0.000002405,   -741.965196, 0.002240,   -8.528336
  696,   Br,   87,  52,  35,    86.920674016, 0.000003404,   -748.643638, 0.003171,   -8.605099
  697,   Kr,   87,  51,  36,    86.913354759, 0.000000264,   -754.674174, 0.000246,   -8.674416
  698,   Rb,   87,  50,  37,    86.909180529, 0.000000006,   -757.774937, 0.000006,   -8.710057
  699,   Sr,   87,  49,  38,    86.908877495, 0.000000005,   -757.269501, 0.000005,   -8.704247
  700,    Y,   87,  48,  39,    86.910876100, 0.000001210,   -754.619896, 0.001127,   -8.673792
  701,   Zr,   87,  47,  40,    86.914817338, 0.000004450,   -750.160532, 0.004145,   -8.622535
  702,   Nb,   87,  46,  41,    86.920692473, 0.000007302,   -743.899544, 0.006802,   -8.550569
  703,   Mo,   87,  45,  42,    86.928196198, 0.000003067,   -736.121320, 0.002857,   -8.461165
  704,   Tc,   87,  44,  43,    86.938067185, 0.000004500,   -726.137790, 0.004192,   -8.346411
  705,   Se,   88,  54,  34,    87.931417490, 0.000003604,   -747.494584, 0.003357,   -8.494257
  706,   Br,   88,  53,  35,    87.924083290, 0.000003404,   -753.539237, 0.003171,   -8.562946
  707,   Kr,   88,  52,  36,    87.914447879, 0.000002800,   -761.727258, 0.002608,   -8.655992
  708,   Rb,   88,  51,  37,    87.911315590, 0.000000170,   -763.857458, 0.000158,   -8.680198
  709,   Sr,   88,  50,  38,    87.905612253, 0.000000006,   -768.382372, 0.000006,   -8.731618
  710,    Y,   88,  49,  39,    87.909501274, 0.000001610,   -763.971856, 0.001500,   -8.681498
  711,   Zr,   88,  48,  40,    87.910220715, 0.000005800,   -762.513577, 0.005403,   -8.664927
  712,   Nb,   88,  47,  41,    87.918226476, 0.000062059,   -754.267923, 0.057808,   -8.571226
  713,   Mo,   88,  46,  42,    87.921967779, 0.000004100,   -749.994374, 0.003819,   -8.522663
  714,   Tc,   88,  45,  43,    87.933794211, 0.000004400,   -738.189358, 0.004099,   -8.388515
  715,   Se,   89,  55,  34,    88.936669058, 0.000004003,   -750.674098, 0.003729,   -8.434540
  716,   Br,   89,  54,  35,    88.926704558, 0.000003504,   -759.168860, 0.003264,   -8.529987
  717,   Kr,   89,  53,  36,    88.917835449, 0.000002300,   -766.643074, 0.002142,   -8.613967
  718,   Rb,   89,  52,  37,    88.912278136, 0.000005825,   -771.032170, 0.005426,   -8.663283
  719,   Sr,   89,  51,  38,    88.907450808, 0.000000098,   -774.741087, 0.000091,   -8.704956
  720,    Y,   89,  50,  39,    88.905838156, 0.000000363,   -775.455347, 0.000338,   -8.712981
  721,   Zr,   89,  49,  40,    88.908879751, 0.000002983,   -771.833995, 0.002779,   -8.672292
  722,   Nb,   89,  48,  41,    88.913444696, 0.000025367,   -766.793441, 0.023629,   -8.615657
  723,   Mo,   89,  47,  42,    88.919468149, 0.000004200,   -760.394082, 0.003912,   -8.543754
  724,   Tc,   89,  46,  43,    88.927648649, 0.000004100,   -751.985231, 0.003819,   -8.449272
  725,   Ru,   89,  45,  44,    88.937337849, 0.000026000,   -742.170816, 0.024219,   -8.338998
  726,   Se,   90,  56,  34,    89.940096000, 0.000354000,   -755.553239, 0.329749,   -8.395036
  727,   Br,   90,  55,  35,    89.931292848, 0.000003604,   -762.966213, 0.003357,   -8.477402
  728,   Kr,   90,  54,  36,    89.919527929, 0.000002000,   -773.137857, 0.001863,   -8.590421
  729,   Rb,   90,  53,  37,    89.914797557, 0.000006926,   -776.756663, 0.006452,   -8.630630
  730,   Sr,   90,  52,  38,    89.907727870, 0.000001555,   -782.554324, 0.001448,   -8.695048
  731,    Y,   90,  51,  39,    89.907141749, 0.000000379,   -782.312376, 0.000353,   -8.692360
  732,   Zr,   90,  50,  40,    89.904698755, 0.000000126,   -783.799886, 0.000117,   -8.708888
  733,   Nb,   90,  49,  41,    89.911259201, 0.000003561,   -776.900535, 0.003317,   -8.632228
  734,   Mo,   90,  48,  42,    89.913931270, 0.000003717,   -773.622971, 0.003462,   -8.595811
  735,   Tc,   90,  47,  43,    89.924073919, 0.000001100,   -763.386389, 0.001025,   -8.482071
  736,   Ru,   90,  46,  44,    89.930344378, 0.000004004,   -756.756511, 0.003730,   -8.408406
  737,   Se,   91,  57,  34,    90.945700000, 0.000465000,   -758.404464, 0.433145,   -8.334115
  738,   Br,   91,  56,  35,    90.934398617, 0.000003804,   -768.144525, 0.003543,   -8.441149
  739,   Kr,   91,  55,  36,    90.923806309, 0.000002400,   -777.223889, 0.002236,   -8.540922
  740,   Rb,   91,  54,  37,    90.916537261, 0.000008375,   -783.207457, 0.007801,   -8.606675
  741,   Sr,   91,  53,  38,    90.910195942, 0.000005853,   -788.326647, 0.005452,   -8.662930
  742,    Y,   91,  52,  39,    90.907298048, 0.000001978,   -790.238102, 0.001842,   -8.683935
  743,   Zr,   91,  51,  40,    90.905640205, 0.000000101,   -790.994249, 0.000094,   -8.692244
  744,   Nb,   91,  50,  41,    90.906990256, 0.000003140,   -788.948350, 0.002925,   -8.669762
  745,   Mo,   91,  49,  42,    90.911745190, 0.000006696,   -783.730609, 0.006237,   -8.612424
  746,   Tc,   91,  48,  43,    90.918424972, 0.000002536,   -776.719668, 0.002362,   -8.535381
  747,   Ru,   91,  47,  44,    90.926741530, 0.000002384,   -768.183861, 0.002221,   -8.441581
  748,   Br,   92,  57,  35,    91.939631595, 0.000007202,   -771.341355, 0.006709,   -8.384145
  749,   Kr,   92,  56,  36,    91.926173092, 0.000002900,   -783.090563, 0.002701,   -8.511854
  750,   Rb,   92,  55,  37,    91.919728477, 0.000006573,   -788.306176, 0.006123,   -8.568545
  751,   Sr,   92,  54,  38,    91.911038222, 0.000003675,   -795.613386, 0.003423,   -8.647972
  752,    Y,   92,  53,  39,    91.908945752, 0.000009798,   -796.774594, 0.009127,   -8.660593
  753,   Zr,   92,  52,  40,    91.905035336, 0.000000101,   -799.628999, 0.000094,   -8.691620
  754,   Nb,   92,  51,  41,    91.907188580, 0.000001915,   -796.834931, 0.001784,   -8.661249
  755,   Mo,   92,  50,  42,    91.906807153, 0.000000168,   -796.401680, 0.000156,   -8.656540
  756,   Tc,   92,  49,  43,    91.915269777, 0.000003330,   -787.730032, 0.003102,   -8.562283
  757,   Ru,   92,  48,  44,    91.920234373, 0.000002917,   -782.316557, 0.002717,   -8.503441
  758,   Rh,   92,  47,  45,    91.932367692, 0.000004700,   -770.225238, 0.004378,   -8.372013
  759,   Pd,   92,  46,  46,    91.941192225, 0.000370402,   -761.215810, 0.345027,   -8.274085
  760,   Br,   93,  58,  35,    92.943220000, 0.000462500,   -776.070095, 0.430816,   -8.344840
  761,   Kr,   93,  57,  36,    92.931147172, 0.000002700,   -786.528555, 0.002515,   -8.457296
  762,   Rb,   93,  56,  37,    92.922039334, 0.000008406,   -794.224944, 0.007830,   -8.540053
  763,   Sr,   93,  55,  38,    92.914024314, 0.000008109,   -800.903177, 0.007553,   -8.611862
  764,    Y,   93,  54,  39,    92.909578434, 0.000011259,   -804.256572, 0.010488,   -8.647920
  765,   Zr,   93,  53,  40,    92.906470661, 0.000000489,   -806.363320, 0.000456,   -8.670573
  766,   Nb,   93,  52,  41,    92.906373170, 0.000001599,   -805.665798, 0.001489,   -8.663073
  767,   Mo,   93,  51,  42,    92.906808772, 0.000000193,   -804.471490, 0.000180,   -8.650231
  768,   Tc,   93,  50,  43,    92.910245147, 0.000001086,   -800.481763, 0.001012,   -8.607331
  769,   Ru,   93,  49,  44,    92.917104442, 0.000002216,   -793.303388, 0.002064,   -8.530144
  770,   Rh,   93,  48,  45,    92.925912778, 0.000002821,   -784.309271, 0.002628,   -8.433433
  771,   Pd,   93,  47,  46,    92.936680426, 0.000397221,   -773.489842, 0.370009,   -8.317095
  772,   Kr,   94,  58,  36,    93.934140452, 0.000013000,   -791.811650, 0.012109,   -8.423528
  773,   Rb,   94,  57,  37,    93.926394819, 0.000002177,   -798.239154, 0.002028,   -8.491906
  774,   Sr,   94,  56,  38,    93.915355641, 0.000001785,   -807.734372, 0.001663,   -8.592919
  775,    Y,   94,  55,  39,    93.911592062, 0.000006849,   -810.452208, 0.006380,   -8.621832
  776,   Zr,   94,  54,  40,    93.906312523, 0.000000175,   -814.581943, 0.000163,   -8.665765
  777,   Nb,   94,  53,  41,    93.907279001, 0.000001600,   -812.893340, 0.001490,   -8.647801
  778,   Mo,   94,  52,  42,    93.905083586, 0.000000151,   -814.149808, 0.000141,   -8.661168
  779,   Tc,   94,  51,  43,    93.909652319, 0.000004370,   -809.105297, 0.004071,   -8.607503
  780,   Ru,   94,  50,  44,    93.911342860, 0.000003374,   -806.741585, 0.003143,   -8.582357
  781,   Rh,   94,  49,  45,    93.921730450, 0.000003627,   -796.276403, 0.003379,   -8.471026
  782,   Pd,   94,  48,  46,    93.929036286, 0.000004602,   -788.681631, 0.004287,   -8.390230
  783,   Kr,   95,  59,  36,    94.939710922, 0.000020000,   -794.694108, 0.018630,   -8.365201
  784,   Rb,   95,  58,  37,    94.929263849, 0.000021733,   -803.637987, 0.020244,   -8.459347
  785,   Sr,   95,  57,  38,    94.919358282, 0.000006237,   -812.077254, 0.005810,   -8.548182
  786,    Y,   95,  56,  39,    94.912819697, 0.000007277,   -817.379991, 0.006778,   -8.604000
  787,   Zr,   95,  55,  40,    94.908040276, 0.000000933,   -821.043869, 0.000869,   -8.642567
